,age,nombre_payment,maturite,taux,montant
4530,43.0,3.0,34.0,0.008550314365587643,5034.0
4531,38.0,5.0,12.0,0.013572539940437715,6974.0
4532,42.0,1.0,2.0,0.019713924440334957,3851.0
4533,41.0,3.0,12.0,0.006737279751858674,2157.0
4534,36.0,21.0,24.0,0.001633815621222231,2193.0
4535,40.0,1.0,4.0,0.004007817127612293,6896.0
4536,39.0,7.0,8.0,0.006404298689448461,2070.0
4537,36.0,9.0,26.0,0.005575044578824644,1552.0
4538,43.0,2.0,3.0,0.006727729363362196,6748.0
4539,41.0,18.0,25.0,0.002543482737051208,3461.0
4540,40.0,4.0,9.0,0.008517430160394735,2653.0
4541,44.0,15.0,32.0,0.019648930566929148,6195.0
4542,42.0,25.0,35.0,0.006099048189673842,3925.0
4543,41.0,17.0,24.0,0.006790293934508878,1022.0
4544,41.0,9.0,28.0,0.010954079877879677,7842.0
4545,38.0,3.0,6.0,0.012884563489214833,7972.0
4546,44.0,1.0,29.0,0.0011969535272010007,7783.0
4547,43.0,31.0,34.0,0.011003812819259912,7981.0
4548,42.0,11.0,16.0,0.0038859241481008847,2251.0
4549,39.0,7.0,20.0,0.004139327472918094,6491.0
4550,44.0,3.0,13.0,0.0020611346490029053,6283.0
4551,36.0,1.0,20.0,0.007025320800438095,5006.0
4552,41.0,13.0,21.0,0.008275998106230297,4472.0
4553,39.0,5.0,6.0,0.006791233236744235,4711.0
4554,36.0,20.0,24.0,0.01725366719452393,7124.0
4555,40.0,4.0,20.0,0.006844330688446154,3186.0
4556,38.0,1.0,11.0,0.008469084003968879,6301.0
4557,39.0,9.0,28.0,0.005944887554519488,7832.0
4558,41.0,15.0,30.0,0.0180133374279963,3077.0
4559,40.0,2.0,2.0,0.018655044106332286,6636.0
4560,36.0,9.0,21.0,0.014229819989323107,7512.0
4561,41.0,13.0,14.0,0.00107339348075536,7993.0
4562,43.0,2.0,2.0,0.018011135025065624,4154.0
4563,39.0,21.0,34.0,0.015170532699367776,4923.0
4564,40.0,5.0,9.0,0.011072352699607556,6848.0
4565,38.0,15.0,27.0,0.0074840603552803605,1437.0
4566,42.0,4.0,5.0,0.01651893971211018,5412.0
4567,41.0,3.0,22.0,0.004379210695137067,2559.0
4568,44.0,1.0,20.0,0.014126234634858865,4842.0
4569,41.0,8.0,22.0,0.019620843001496364,5310.0
4570,42.0,3.0,18.0,0.0032197482665727046,1835.0
4571,35.0,14.0,20.0,0.015700734645521425,7632.0
4572,39.0,6.0,6.0,0.008190452644962685,3535.0
4573,44.0,1.0,2.0,0.019233177116550766,5112.0
4574,42.0,16.0,16.0,0.0019662493661086896,7170.0
4575,38.0,19.0,19.0,0.004193843474654209,5651.0
4576,42.0,5.0,5.0,0.012208725019474013,4954.0
4577,35.0,5.0,16.0,0.0024986839324892783,7683.0
4578,40.0,1.0,6.0,0.014497532671883216,5279.0
4579,35.0,1.0,1.0,0.008258444887721112,6265.0
4580,38.0,1.0,4.0,0.002745501680285875,5474.0
4581,44.0,6.0,26.0,0.007275133034468122,4285.0
4582,37.0,21.0,27.0,0.016548852631298346,3777.0
4583,36.0,2.0,17.0,0.01837033716541904,2833.0
4584,41.0,5.0,33.0,0.006682458694848694,7076.0
4585,37.0,2.0,2.0,0.013975606920930132,7854.0
4586,39.0,22.0,34.0,0.01586767162638405,6729.0
4587,36.0,4.0,4.0,0.015739040204661946,6945.0
4588,38.0,23.0,30.0,0.010940017112819451,6842.0
4589,40.0,1.0,23.0,0.01910154107334144,2671.0
4590,44.0,6.0,27.0,0.01691449354969938,5094.0
4591,43.0,8.0,31.0,0.015474554672301941,1572.0
4592,43.0,16.0,21.0,0.010685999615991891,3018.0
4593,38.0,1.0,2.0,0.016095940629251734,3027.0
4594,35.0,2.0,6.0,0.01783663216594581,7771.0
4595,44.0,3.0,15.0,0.010839835628411617,6383.0
4596,36.0,2.0,3.0,0.0013151487271466644,5941.0
4597,43.0,4.0,14.0,0.010754906125418035,4569.0
4598,40.0,19.0,20.0,0.004235413575958274,2466.0
4599,40.0,1.0,3.0,0.014264979362391149,2407.0
4600,40.0,17.0,19.0,0.018383654638218186,1647.0
4601,36.0,3.0,16.0,0.013788759066643268,5994.0
4602,44.0,2.0,31.0,0.009374136667415722,6605.0
4603,44.0,20.0,30.0,0.0023309739214261013,1362.0
4604,41.0,1.0,16.0,0.015082221798377694,1053.0
4605,40.0,8.0,17.0,0.004147742067486734,1369.0
4606,38.0,1.0,8.0,0.002675175985359521,1522.0
4607,38.0,7.0,17.0,0.01804570540495015,5100.0
4608,37.0,2.0,9.0,0.010957259120777958,2217.0
4609,42.0,9.0,17.0,0.0182864788577426,5690.0
4610,36.0,8.0,15.0,0.010274135494087209,7015.0
4611,40.0,9.0,26.0,0.005113241504966814,7366.0
4612,39.0,8.0,11.0,0.0036151167791170094,6149.0
4613,44.0,2.0,10.0,0.004033893696907508,5156.0
4614,39.0,12.0,17.0,0.007917939387040537,6071.0
4615,41.0,2.0,22.0,0.012780249235744383,2082.0
4616,39.0,11.0,11.0,0.009199985129632802,7899.0
4617,40.0,1.0,1.0,0.00536886170688239,2251.0
4618,38.0,12.0,28.0,0.011822531648126171,6408.0
4619,41.0,4.0,8.0,0.0135424246303756,1893.0
4620,37.0,13.0,13.0,0.008292317125277376,6886.0
4621,40.0,16.0,18.0,0.010972795895276697,5369.0
4622,44.0,5.0,7.0,0.005157738164011152,5504.0
4623,42.0,15.0,26.0,0.011788334215530757,4999.0
4624,44.0,21.0,35.0,0.015239396534034777,3076.0
4625,44.0,9.0,10.0,0.00426523706659312,1532.0
4626,42.0,27.0,31.0,0.007177792182168926,6495.0
4627,37.0,21.0,31.0,0.009157745289782748,7240.0
4628,35.0,18.0,30.0,0.012069258642766222,2603.0
4629,36.0,1.0,25.0,0.018557895515911558,5036.0
4630,38.0,4.0,6.0,0.018614764572505934,4246.0
4631,42.0,9.0,12.0,0.011500572276307713,1747.0
4632,43.0,3.0,19.0,0.018131245820037833,2734.0
4633,37.0,10.0,19.0,0.014770908737734262,7670.0
4634,41.0,1.0,1.0,0.018026178103380152,4983.0
4635,44.0,1.0,5.0,0.0011071094741058251,2078.0
4636,42.0,9.0,21.0,0.0012142251377588104,5024.0
4637,37.0,3.0,3.0,0.015554492607862225,1155.0
4638,38.0,4.0,8.0,0.018695633714264658,2783.0
4639,43.0,2.0,16.0,0.0015714100579450028,4525.0
4640,42.0,2.0,4.0,0.0017022550294527572,1425.0
4641,40.0,1.0,2.0,0.006236046026297169,7238.0
4642,35.0,3.0,24.0,0.012646534118669006,5270.0
4643,37.0,15.0,34.0,0.012220434878472096,6495.0
4644,36.0,3.0,20.0,0.013806408976175893,3730.0
4645,39.0,8.0,24.0,0.01393458470661713,6928.0
4646,35.0,14.0,25.0,0.0011746566232765001,3628.0
4647,37.0,1.0,3.0,0.0031148214517372095,4182.0
4648,35.0,18.0,21.0,0.013313442657331271,4046.0
4649,42.0,10.0,12.0,0.01038242079097083,6067.0
4650,38.0,18.0,19.0,0.010309383454954323,4469.0
4651,36.0,7.0,23.0,0.017324083265005466,7624.0
4652,42.0,6.0,7.0,0.009662313601760057,2424.0
4653,36.0,8.0,10.0,0.009489160944887148,6728.0
4654,38.0,19.0,21.0,0.01769685900014885,3138.0
4655,36.0,1.0,5.0,0.016419947702853138,7735.0
4656,37.0,23.0,29.0,0.004950032895253612,2392.0
4657,35.0,12.0,21.0,0.011083412796150532,5267.0
4658,40.0,7.0,7.0,0.007242358596177255,2452.0
4659,38.0,29.0,30.0,0.011525705518230064,3838.0
4660,43.0,2.0,26.0,0.019128777075238045,5612.0
4661,38.0,3.0,4.0,0.002288447810006919,6418.0
4662,35.0,12.0,31.0,0.009694489539587531,7220.0
4663,42.0,8.0,8.0,0.008912463722384911,5396.0
4664,40.0,13.0,15.0,0.0016304269847670098,2380.0
4665,39.0,4.0,18.0,0.004862026915352178,3491.0
4666,41.0,6.0,10.0,0.016257842381988657,3035.0
4667,42.0,20.0,28.0,0.009204043705087317,2366.0
4668,39.0,12.0,35.0,0.002479120610789847,6790.0
4669,40.0,11.0,25.0,0.008342911565753952,6418.0
4670,37.0,22.0,22.0,0.005333952971604488,6063.0
4671,43.0,1.0,11.0,0.00552298641224233,1641.0
4672,36.0,1.0,2.0,0.010210482776769982,1445.0
4673,38.0,5.0,8.0,0.00808302177621792,4796.0
4674,41.0,2.0,10.0,0.014041246737947842,5235.0
4675,41.0,20.0,35.0,0.00980998067609705,5688.0
4676,39.0,14.0,30.0,0.0070932077982252305,1713.0
4677,39.0,27.0,27.0,0.013418784967682847,5357.0
4678,35.0,16.0,22.0,0.017090305800033224,3246.0
4679,42.0,5.0,8.0,0.001172411219726557,7972.0
4680,43.0,9.0,13.0,0.0013883181136582624,2812.0
4681,42.0,2.0,27.0,0.016998564622261726,2206.0
4682,42.0,2.0,5.0,0.010394497367327678,3575.0
4683,42.0,9.0,11.0,0.0077224123500305155,3677.0
4684,41.0,3.0,3.0,0.006777341097850247,6372.0
4685,35.0,2.0,3.0,0.005963268447225753,4744.0
4686,37.0,1.0,8.0,0.003766628576374691,7556.0
4687,40.0,4.0,6.0,0.015210516398168408,1315.0
4688,44.0,17.0,33.0,0.007963467165253814,4322.0
4689,38.0,14.0,23.0,0.0168767532810428,6042.0
4690,42.0,21.0,27.0,0.015791875864401825,7202.0
4691,44.0,3.0,3.0,0.012935950147629209,5859.0
4692,40.0,17.0,17.0,0.011068627622337734,1614.0
4693,40.0,7.0,27.0,0.011534437615071946,2165.0
4694,35.0,7.0,8.0,0.00288087974335425,2161.0
4695,37.0,8.0,31.0,0.019549066188565663,7131.0
4696,36.0,28.0,33.0,0.011188153323979651,7473.0
4697,36.0,24.0,25.0,0.01727028358483164,1939.0
4698,36.0,7.0,7.0,0.0010948553930011087,2975.0
4699,39.0,11.0,25.0,0.009610461575413991,3891.0
4700,43.0,14.0,16.0,0.010399718357929813,5763.0
4701,36.0,8.0,28.0,0.004987144033711816,1470.0
4702,41.0,3.0,14.0,0.013132132780981676,6606.0
4703,38.0,10.0,22.0,0.004040538476007265,1447.0
4704,41.0,3.0,11.0,0.01539660460476543,3539.0
4705,42.0,13.0,18.0,0.019483218454927665,2620.0
4706,42.0,11.0,15.0,0.006901183050613563,6811.0
4707,37.0,11.0,12.0,0.005067730610024824,6570.0
4708,36.0,18.0,34.0,0.00931921468221613,4316.0
4709,36.0,1.0,28.0,0.001074709906334342,6262.0
4710,35.0,11.0,30.0,0.00843438681839232,4394.0
4711,39.0,8.0,27.0,0.007445918162202862,2059.0
4712,35.0,5.0,6.0,0.006424367683077886,1080.0
4713,36.0,9.0,20.0,0.0064368311984885325,3578.0
4714,39.0,3.0,4.0,0.019086624010299025,6440.0
4715,37.0,12.0,15.0,0.0064376774981312135,3559.0
4716,36.0,1.0,2.0,0.002641913041898162,4516.0
4717,37.0,8.0,9.0,0.0018401095962013113,2562.0
4718,41.0,8.0,33.0,0.005017302310751703,1556.0
4719,41.0,2.0,2.0,0.0021499407961125218,7006.0
4720,38.0,4.0,29.0,0.00987781588683136,6148.0
4721,40.0,3.0,25.0,0.016408478385163426,6614.0
4722,42.0,19.0,28.0,0.007541164289440696,5488.0
4723,42.0,3.0,11.0,0.013590830312008573,5885.0
4724,44.0,10.0,27.0,0.006994591404205059,3189.0
4725,38.0,15.0,18.0,0.012962404044575226,7991.0
4726,35.0,19.0,31.0,0.0011869657414669808,1209.0
4727,44.0,1.0,9.0,0.01837910752824121,5354.0
4728,35.0,9.0,27.0,0.0056674613326067325,1341.0
4729,35.0,3.0,21.0,0.01536934124798247,4257.0
4730,38.0,13.0,13.0,0.011103036523606943,3557.0
4731,35.0,5.0,19.0,0.010108135050625335,1376.0
4732,39.0,7.0,16.0,0.004064170265478674,1942.0
4733,41.0,1.0,3.0,0.005400216751154048,2586.0
4734,42.0,1.0,2.0,0.01983786973634741,5617.0
4735,38.0,10.0,15.0,0.016505559364822894,1489.0
4736,36.0,7.0,12.0,0.0018197540575738262,6723.0
4737,35.0,12.0,20.0,0.011724823894927829,7614.0
4738,41.0,1.0,3.0,0.013466459813359973,7671.0
4739,36.0,25.0,26.0,0.011861569391987029,2514.0
4740,43.0,1.0,2.0,0.016081380167418367,3189.0
4741,36.0,20.0,22.0,0.00988021026220852,4421.0
4742,38.0,2.0,11.0,0.0014506906989930537,2315.0
4743,37.0,6.0,10.0,0.013277967996371626,3278.0
4744,37.0,11.0,14.0,0.010329813147728052,4527.0
4745,44.0,4.0,11.0,0.008717433980393083,2058.0
4746,41.0,4.0,25.0,0.0033973943255658453,7782.0
4747,44.0,3.0,33.0,0.012626093336579842,4244.0
4748,41.0,1.0,9.0,0.004022803714829723,5109.0
4749,44.0,3.0,3.0,0.015506745998890348,4393.0
4750,37.0,1.0,3.0,0.01362458468869495,2218.0
4751,40.0,11.0,31.0,0.005118490692720058,6192.0
4752,43.0,3.0,3.0,0.0018732270266193724,5152.0
4753,40.0,17.0,18.0,0.013994537704108908,3505.0
4754,44.0,22.0,22.0,0.012824214002182751,7577.0
4755,43.0,2.0,16.0,0.01906443640060835,5126.0
4756,41.0,16.0,30.0,0.004380525443009098,1938.0
4757,36.0,2.0,3.0,0.0158772123585128,1573.0
4758,43.0,16.0,28.0,0.0139164801302245,5674.0
4759,42.0,4.0,26.0,0.01226669813543508,1539.0
4760,41.0,7.0,7.0,0.012091239714837873,2182.0
4761,37.0,1.0,1.0,0.017268417731745603,6519.0
4762,43.0,3.0,7.0,0.00213024305419093,5066.0
4763,39.0,8.0,28.0,0.012293976353475025,6929.0
4764,44.0,1.0,4.0,0.014509320308397772,5295.0
4765,40.0,3.0,7.0,0.013505158077919296,7602.0
4766,41.0,1.0,4.0,0.015458466939847579,5130.0
4767,39.0,2.0,4.0,0.007794097131396331,4319.0
4768,42.0,13.0,19.0,0.014618919636032537,3967.0
4769,41.0,18.0,31.0,0.0068157567712818215,5719.0
4770,38.0,4.0,29.0,0.004181898076402072,5570.0
4771,43.0,13.0,15.0,0.01174778444886342,6682.0
4772,39.0,18.0,27.0,0.015753827839243152,4407.0
4773,42.0,8.0,12.0,0.005211045393033575,3028.0
4774,43.0,11.0,18.0,0.0160486762507165,3761.0
4775,41.0,1.0,1.0,0.014565060092124191,7934.0
4776,42.0,31.0,34.0,0.01680151619225671,7767.0
4777,44.0,19.0,30.0,0.013509260206391448,2193.0
4778,39.0,1.0,2.0,0.006167153404819383,4967.0
4779,41.0,9.0,11.0,0.018540817853378595,2021.0
4780,38.0,13.0,31.0,0.008659386617843738,6178.0
4781,37.0,11.0,14.0,0.01988818213300329,2681.0
4782,41.0,10.0,32.0,0.004992481010384368,7113.0
4783,40.0,1.0,16.0,0.006508708617714745,2496.0
4784,35.0,15.0,18.0,0.01918047736746847,5753.0
4785,39.0,9.0,24.0,0.0032881426788612684,3827.0
4786,41.0,2.0,6.0,0.00402100862684762,5698.0
4787,38.0,1.0,2.0,0.009593732495298771,4332.0
4788,44.0,19.0,26.0,0.01729518865919353,4218.0
4789,44.0,2.0,2.0,0.0043029598422147765,7357.0
4790,43.0,2.0,2.0,0.0012239396963049103,7911.0
4791,39.0,6.0,13.0,0.007252213069354691,6035.0
4792,43.0,11.0,16.0,0.009200863565968047,1796.0
4793,42.0,2.0,3.0,0.01057158754304811,7502.0
4794,40.0,4.0,15.0,0.014990719926359902,7610.0
4795,38.0,1.0,19.0,0.005101536580722385,2794.0
4796,41.0,7.0,7.0,0.0043533208898352185,3780.0
4797,39.0,1.0,2.0,0.009658342040112674,7382.0
4798,42.0,17.0,24.0,0.013509409774253436,7963.0
4799,40.0,11.0,15.0,0.006944068746400727,2416.0
4800,37.0,1.0,24.0,0.00933186067369782,5427.0
4801,36.0,9.0,24.0,0.004622147990884128,2369.0
4802,43.0,10.0,16.0,0.010606588164732634,4317.0
4803,40.0,4.0,11.0,0.004001271774476412,7052.0
4804,44.0,3.0,7.0,0.01542761453681564,3104.0
4805,43.0,1.0,1.0,0.004667632127923385,4679.0
4806,37.0,6.0,8.0,0.014098979682279609,7235.0
4807,36.0,7.0,18.0,0.016170786417273573,7524.0
4808,40.0,17.0,27.0,0.019526973103142768,6492.0
4809,35.0,7.0,14.0,0.005073088497667261,2489.0
4810,39.0,8.0,8.0,0.01768242396285058,2967.0
4811,43.0,11.0,26.0,0.008350216210386608,4513.0
4812,41.0,5.0,28.0,0.007650461453685248,1401.0
4813,44.0,13.0,15.0,0.01474785122048362,6720.0
4814,41.0,1.0,8.0,0.013845815501519792,4420.0
4815,40.0,9.0,21.0,0.0014009884732135538,5833.0
4816,43.0,18.0,33.0,0.015979266330727764,5771.0
4817,43.0,8.0,34.0,0.006021829307332061,3177.0
4818,42.0,5.0,6.0,0.0063820294344459644,2716.0
4819,39.0,2.0,2.0,0.018603186046621707,6590.0
4820,38.0,17.0,25.0,0.002121821569047946,7126.0
4821,44.0,14.0,20.0,0.005605756561189815,5549.0
4822,40.0,1.0,32.0,0.005682012740033614,7382.0
4823,38.0,1.0,1.0,0.01475988504434932,5858.0
4824,36.0,5.0,12.0,0.01353432947491194,7814.0
4825,40.0,23.0,27.0,0.002405691500544842,5837.0
4826,38.0,6.0,12.0,0.004105479661729078,3771.0
4827,40.0,9.0,35.0,0.01670412970099223,2604.0
4828,37.0,22.0,32.0,0.0035867279134943627,4775.0
4829,36.0,2.0,8.0,0.00776243112496561,7340.0
4830,39.0,2.0,4.0,0.007450542231949219,1876.0
4831,38.0,2.0,7.0,0.012374649567227326,5712.0
4832,43.0,2.0,22.0,0.007530230247387629,6156.0
4833,36.0,9.0,9.0,0.0014915806996297874,6658.0
4834,43.0,22.0,35.0,0.009571989296774303,6379.0
4835,43.0,1.0,2.0,0.010356965314107229,6666.0
4836,43.0,1.0,10.0,0.011981360391112899,2537.0
4837,36.0,29.0,30.0,0.012750254688428005,6550.0
4838,35.0,21.0,35.0,0.007199659716825286,1268.0
4839,38.0,17.0,19.0,0.0192367203924057,4210.0
4840,38.0,5.0,34.0,0.01004447307606119,7478.0
4841,41.0,8.0,20.0,0.008440974372407322,7100.0
4842,37.0,2.0,21.0,0.012486673695625481,1601.0
4843,37.0,5.0,14.0,0.008164556038834217,5332.0
4844,37.0,16.0,23.0,0.003251326600170511,1034.0
4845,35.0,12.0,19.0,0.004010449550905774,7361.0
4846,40.0,3.0,5.0,0.0161404384000315,3394.0
4847,38.0,12.0,14.0,0.007152009131194304,3609.0
4848,36.0,10.0,13.0,0.018951121824568217,3753.0
4849,35.0,6.0,6.0,0.0064599446245781735,6574.0
4850,42.0,8.0,21.0,0.0063956728615304085,2158.0
4851,43.0,6.0,20.0,0.0033037808749749415,1620.0
4852,41.0,24.0,32.0,0.0038244634429685236,6918.0
4853,40.0,1.0,2.0,0.017142036887250352,5825.0
4854,39.0,3.0,35.0,0.01685795282881412,2338.0
4855,37.0,27.0,32.0,0.013338301122431392,4167.0
4856,40.0,5.0,24.0,0.019397517445821376,5327.0
4857,42.0,10.0,35.0,0.007328689472286019,5858.0
4858,39.0,13.0,35.0,0.00877095283695787,6970.0
4859,35.0,1.0,1.0,0.004164002869673951,7207.0
4860,35.0,4.0,5.0,0.018391359137089634,6276.0
4861,35.0,1.0,32.0,0.017386044590380876,3771.0
4862,40.0,10.0,15.0,0.0033693973123693015,3143.0
4863,38.0,8.0,8.0,0.010428725646102453,4178.0
4864,42.0,19.0,35.0,0.0037839294898498886,1605.0
4865,37.0,5.0,9.0,0.010845910429733336,3533.0
4866,38.0,20.0,29.0,0.00206517212087889,6666.0
4867,35.0,9.0,27.0,0.001982094077795273,3133.0
4868,36.0,1.0,2.0,0.01475989692444735,3224.0
4869,41.0,3.0,3.0,0.013014840947469752,5133.0
4870,43.0,10.0,34.0,0.00221657366034002,6283.0
4871,42.0,22.0,32.0,0.010467360577020572,2215.0
4872,42.0,3.0,10.0,0.009588743060514989,6211.0
4873,44.0,8.0,29.0,0.0035559987406165337,8000.0
4874,35.0,13.0,25.0,0.013147399998099718,5210.0
4875,39.0,4.0,10.0,0.010401206993133408,7986.0
4876,36.0,12.0,13.0,0.011396255879297008,6915.0
4877,41.0,5.0,16.0,0.0017912560248239259,5140.0
4878,44.0,8.0,13.0,0.015343134546979876,1499.0
4879,37.0,11.0,12.0,0.01463331132280695,2571.0
4880,42.0,2.0,2.0,0.0075259615483794845,5551.0
4881,43.0,17.0,25.0,0.010191454669582333,1028.0
4882,37.0,10.0,18.0,0.016020449890176838,2683.0
4883,41.0,1.0,1.0,0.015525442475629987,4559.0
4884,35.0,2.0,2.0,0.0016266086675413266,2637.0
4885,41.0,20.0,31.0,0.005289012995093873,5138.0
4886,40.0,4.0,21.0,0.016222891341477925,1569.0
4887,39.0,17.0,20.0,0.007859468744731682,7655.0
4888,38.0,6.0,34.0,0.0038517680243001116,5630.0
4889,35.0,1.0,16.0,0.007528573097804979,5028.0
4890,44.0,11.0,29.0,0.015758503678925104,5547.0
4891,41.0,10.0,17.0,0.0032284849719227066,4135.0
4892,42.0,31.0,35.0,0.007782039402350859,4690.0
4893,44.0,1.0,3.0,0.011570202107558748,4439.0
4894,44.0,5.0,17.0,0.010236070869956586,5478.0
4895,42.0,11.0,29.0,0.017827738990256903,5676.0
4896,43.0,8.0,10.0,0.007200341794158347,4601.0
4897,40.0,27.0,33.0,0.018083226006624705,2308.0
4898,43.0,5.0,7.0,0.01455961669860862,3745.0
4899,39.0,3.0,10.0,0.015232239669446822,5198.0
4900,35.0,9.0,19.0,0.003876076860334118,5639.0
4901,37.0,31.0,33.0,0.0142963003379141,4342.0
4902,35.0,12.0,19.0,0.007095771768128938,3483.0
4903,44.0,4.0,11.0,0.008411322244408721,3222.0
4904,44.0,5.0,13.0,0.015444679117653771,2667.0
4905,42.0,6.0,7.0,0.015853499977987223,2376.0
4906,36.0,20.0,22.0,0.012632531690491167,3935.0
4907,39.0,1.0,2.0,0.005243051879896697,3108.0
4908,40.0,9.0,21.0,0.00464364945386477,1342.0
4909,38.0,19.0,26.0,0.008039980805279137,4401.0
4910,42.0,5.0,7.0,0.00837048630929766,3760.0
4911,43.0,10.0,22.0,0.0108553530453833,1929.0
4912,42.0,9.0,9.0,0.004917114652034074,1900.0
4913,37.0,7.0,30.0,0.012136759413416003,1087.0
4914,36.0,7.0,11.0,0.014629097196999855,2499.0
4915,43.0,22.0,23.0,0.003159064526415969,6625.0
4916,35.0,13.0,29.0,0.0034145016709836093,2188.0
4917,43.0,1.0,1.0,0.005891643503273296,6946.0
4918,40.0,5.0,18.0,0.01907452273316919,1416.0
4919,35.0,18.0,22.0,0.011923903081287171,1117.0
4920,44.0,2.0,12.0,0.0016017058670540281,6099.0
4921,43.0,1.0,6.0,0.011116080481154929,3230.0
4922,41.0,14.0,26.0,0.01613668133104871,1992.0
4923,40.0,2.0,8.0,0.012254883387017815,4812.0
4924,40.0,6.0,21.0,0.004551603945637112,3604.0
4925,40.0,10.0,30.0,0.005017924899650039,3772.0
4926,41.0,13.0,21.0,0.008331630873113144,7279.0
4927,43.0,17.0,30.0,0.015350202014459562,6093.0
4928,39.0,5.0,6.0,0.012154823874672399,7156.0
4929,35.0,11.0,13.0,0.017027490323768726,1768.0
4930,44.0,24.0,34.0,0.009985733120604842,2521.0
4931,36.0,9.0,23.0,0.011801413475095258,7846.0
4932,37.0,9.0,16.0,0.013554087580666927,1670.0
4933,41.0,9.0,14.0,0.01583374268158983,3889.0
4934,35.0,26.0,33.0,0.015673582274920432,1153.0
4935,38.0,20.0,21.0,0.012666317059734582,4157.0
4936,37.0,18.0,35.0,0.012943633038150534,4606.0
4937,42.0,3.0,12.0,0.01832732389256411,3760.0
4938,35.0,17.0,24.0,0.007979996461586925,3604.0
4939,39.0,6.0,21.0,0.016255215157681576,6450.0
4940,40.0,13.0,29.0,0.014645202816357651,2093.0
4941,44.0,1.0,8.0,0.0073359450629388555,4048.0
4942,39.0,23.0,25.0,0.011167773034138444,2061.0
4943,40.0,1.0,1.0,0.003997257439155088,4652.0
4944,41.0,1.0,4.0,0.009325025072458928,1930.0
4945,37.0,13.0,34.0,0.01874331610163729,6993.0
4946,42.0,7.0,12.0,0.0019006697994669228,5633.0
4947,36.0,7.0,24.0,0.018119522294828293,6031.0
4948,35.0,5.0,10.0,0.006620478130683767,2533.0
4949,35.0,14.0,21.0,0.014830534152288403,7696.0
4950,38.0,1.0,2.0,0.014041223559025245,2746.0
4951,42.0,11.0,17.0,0.015313905640388134,5282.0
4952,38.0,35.0,35.0,0.014398159874769605,7640.0
4953,39.0,32.0,35.0,0.014612648825781609,1705.0
4954,43.0,14.0,15.0,0.002598411523631443,7963.0
4955,40.0,15.0,33.0,0.006967821768262516,4269.0
4956,41.0,2.0,9.0,0.006792842482788695,1570.0
4957,41.0,20.0,23.0,0.019188721160029044,6656.0
4958,35.0,8.0,19.0,0.013928174964193313,6781.0
4959,44.0,4.0,29.0,0.008035240362672901,4532.0
4960,44.0,7.0,15.0,0.015756674912091564,5065.0
4961,41.0,1.0,20.0,0.002142513693118495,5690.0
4962,41.0,34.0,35.0,0.012162684883576063,6156.0
4963,39.0,5.0,8.0,0.006931713519511993,6533.0
4964,36.0,18.0,28.0,0.016092310754441983,2292.0
4965,39.0,4.0,5.0,0.005496962214316471,2188.0
4966,39.0,18.0,28.0,0.016258074029484114,7611.0
4967,42.0,14.0,29.0,0.010932620727750954,1342.0
4968,39.0,5.0,7.0,0.01325957792270993,2118.0
4969,37.0,8.0,14.0,0.007880617607257053,6009.0
4970,42.0,5.0,15.0,0.0037797670212461705,1797.0
4971,44.0,2.0,2.0,0.013753870657679218,6790.0
4972,43.0,2.0,2.0,0.010090098928159638,5664.0
4973,36.0,8.0,14.0,0.003915824453468275,6425.0
4974,35.0,1.0,19.0,0.008220926793871944,4022.0
4975,40.0,3.0,19.0,0.006939651310265692,7091.0
4976,35.0,1.0,1.0,0.017457414456224316,1127.0
4977,42.0,24.0,27.0,0.002587201143706657,6403.0
4978,38.0,9.0,32.0,0.014797770629087659,1244.0
4979,44.0,9.0,9.0,0.005280141752047814,1764.0
4980,35.0,4.0,6.0,0.015933195581823864,2752.0
4981,39.0,9.0,21.0,0.010078856152606157,4089.0
4982,35.0,20.0,23.0,0.005905920146807057,7583.0
4983,37.0,13.0,18.0,0.0023171993445020786,2640.0
4984,38.0,11.0,11.0,0.013548790742775776,3388.0
4985,43.0,4.0,24.0,0.016712998184252776,6934.0
4986,40.0,1.0,7.0,0.0022650570301476812,6482.0
4987,43.0,3.0,16.0,0.009136100956659836,5889.0
4988,42.0,4.0,27.0,0.008768856668289554,4095.0
4989,36.0,15.0,20.0,0.005182433186772534,3067.0
4990,42.0,24.0,32.0,0.005468185374455373,7195.0
4991,39.0,18.0,23.0,0.011131943748740662,5378.0
4992,44.0,21.0,24.0,0.017281154371750908,5089.0
4993,38.0,22.0,25.0,0.014166660133364792,4095.0
4994,37.0,32.0,33.0,0.005946496582938763,2726.0
4995,42.0,8.0,35.0,0.011654358179446135,4389.0
4996,42.0,32.0,34.0,0.0031156973634086584,6957.0
4997,37.0,14.0,19.0,0.005079560902252187,3498.0
4998,43.0,11.0,15.0,0.011765545161855687,2101.0
4999,44.0,1.0,1.0,0.006415087750899605,7394.0
5000,41.0,29.0,30.0,0.016768789058884993,6873.0
5001,41.0,1.0,27.0,0.01021216118672141,6631.0
5002,40.0,4.0,6.0,0.01230461293257196,2872.0
5003,37.0,3.0,32.0,0.0021370280373951543,1474.0
5004,44.0,30.0,33.0,0.005789990328613994,4943.0
5005,43.0,30.0,35.0,0.006559988542895478,1605.0
5006,44.0,1.0,14.0,0.005637322986612803,7882.0
5007,37.0,1.0,1.0,0.015016367843357387,1965.0
5008,38.0,3.0,9.0,0.009475677482976043,3009.0
